0.758241758,0.725274725,0.582417582,0.692307692,0.747252747,,0.701098901,0.758241758,20
0.692307692,0.637362637,0.494505495,0.593406593,0.725274725,,0.628571429,0.725274725,25
0.758241758,0.758241758,0.549450549,0.703296703,0.835164835,,0.720879121,0.835164835,30
0.714285714,0.692307692,0.681318681,0.637362637,0.736263736,,0.692307692,0.736263736,35
0.802197802,0.769230769,0.494505495,0.747252747,0.802197802,,0.723076923,0.802197802,40
0.758241758,0.758241758,0.681318681,0.692307692,0.791208791,,0.736263736,0.791208791,45
0.78021978,0.835164835,0.615384615,0.681318681,0.846153846,,0.751648352,0.846153846,50
0.758241758,0.736263736,0.681318681,0.747252747,0.78021978,,0.740659341,0.78021978,55
0.758241758,0.714285714,0.67032967,0.736263736,0.747252747,,0.725274725,0.758241758,60
0.769230769,0.769230769,0.56043956,0.692307692,0.78021978,,0.714285714,0.78021978,65
0.769230769,0.791208791,0.681318681,0.736263736,0.813186813,,0.758241758,0.813186813,70
0.736263736,0.769230769,0.659340659,0.67032967,0.802197802,,0.727472527,0.802197802,75
0.747252747,0.868131868,0.78021978,0.714285714,0.846153846,,0.791208791,0.868131868,80
0.824175824,0.758241758,0.681318681,0.78021978,0.824175824,,0.773626374,0.824175824,85
0.769230769,0.802197802,0.758241758,0.769230769,0.802197802,,0.78021978,0.802197802,90
0.769230769,0.824175824,0.703296703,0.637362637,0.813186813,,0.749450549,0.824175824,95
0.802197802,0.791208791,0.769230769,0.725274725,0.78021978,,0.773626374,0.802197802,100
0.758241758,0.868131868,0.791208791,0.736263736,0.824175824,,0.795604396,0.868131868,105
0.835164835,0.835164835,0.725274725,0.835164835,0.835164835,,0.813186813,0.835164835,110
0.802197802,0.846153846,0.802197802,0.67032967,0.857142857,,0.795604396,0.857142857,115
0.846153846,0.923076923,0.846153846,0.747252747,0.912087912,,0.854945055,0.923076923,120
0.879120879,0.879120879,0.835164835,0.769230769,0.89010989,,0.850549451,0.89010989,125
0.846153846,0.89010989,0.835164835,0.736263736,0.89010989,,0.83956044,0.89010989,130
0.868131868,0.901098901,0.857142857,0.703296703,0.923076923,,0.850549451,0.923076923,135
0.868131868,0.945054945,0.857142857,0.758241758,0.934065934,,0.872527473,0.945054945,140
0.923076923,0.956043956,0.89010989,0.813186813,0.956043956,,0.907692308,0.956043956,145
0.901098901,0.945054945,0.901098901,0.736263736,0.956043956,,0.887912088,0.956043956,150
0.923076923,0.978021978,0.912087912,0.813186813,0.989010989,,0.923076923,0.989010989,155
0.912087912,0.945054945,0.923076923,0.868131868,0.956043956,,0.920879121,0.956043956,160
0.934065934,0.923076923,0.901098901,0.846153846,0.934065934,,0.907692308,0.934065934,165
0.901098901,0.956043956,0.945054945,0.923076923,0.989010989,,0.942857143,0.989010989,170
0.89010989,0.956043956,0.934065934,0.857142857,0.967032967,,0.920879121,0.967032967,175
0.879120879,0.923076923,0.912087912,0.879120879,0.923076923,,0.903296703,0.923076923,180
0.923076923,0.967032967,0.945054945,0.868131868,0.978021978,,0.936263736,0.978021978,185
0.934065934,0.978021978,0.978021978,0.857142857,0.989010989,,0.947252747,0.989010989,190
0.934065934,0.978021978,0.923076923,0.923076923,0.967032967,,0.945054945,0.978021978,195
0.956043956,0.978021978,0.923076923,0.89010989,0.978021978,,0.945054945,0.978021978,200
0.945054945,0.967032967,0.934065934,0.923076923,0.967032967,,0.947252747,0.967032967,205
0.967032967,0.989010989,0.956043956,0.967032967,0.989010989,,0.973626374,0.989010989,210
0.978021978,0.989010989,0.978021978,0.956043956,0.989010989,,0.978021978,0.989010989,215
0.934065934,0.967032967,0.945054945,0.923076923,0.978021978,,0.949450549,0.978021978,220
0.956043956,0.967032967,0.967032967,0.879120879,0.978021978,,0.949450549,0.978021978,225
0.967032967,0.989010989,0.989010989,0.923076923,0.989010989,,0.971428571,0.989010989,230
0.923076923,0.967032967,0.945054945,0.923076923,0.967032967,,0.945054945,0.967032967,235
0.967032967,0.978021978,0.956043956,0.967032967,0.978021978,,0.969230769,0.978021978,240
0.967032967,1,0.978021978,0.956043956,1,,0.98021978,1,245
0.956043956,1,0.967032967,0.956043956,0.989010989,,0.973626374,1,250
0.956043956,0.967032967,0.978021978,0.934065934,0.967032967,,0.96043956,0.978021978,255
0.934065934,0.945054945,0.978021978,0.912087912,0.956043956,,0.945054945,0.978021978,260
0.978021978,0.978021978,0.978021978,0.978021978,0.989010989,,0.98021978,0.989010989,265
0.967032967,0.956043956,0.978021978,0.989010989,0.978021978,,0.973626374,0.989010989,270
0.978021978,0.989010989,0.967032967,0.923076923,0.989010989,,0.969230769,0.989010989,275
0.956043956,0.989010989,0.978021978,0.956043956,0.989010989,,0.973626374,0.989010989,280
0.945054945,0.978021978,0.923076923,0.945054945,0.989010989,,0.956043956,0.989010989,285
0.967032967,0.967032967,0.978021978,0.945054945,0.967032967,,0.964835165,0.978021978,290
0.978021978,0.989010989,0.978021978,0.934065934,0.989010989,,0.973626374,0.989010989,295
0.978021978,1,0.967032967,0.967032967,1,,0.982417582,1,300
